Date(YYYY-MM-DD hh:mm:ss),100m wind speed (m/s), rated power output at 100m (MW), SCORE-lite power output at 100m (MW),CorrectedScore
2006-02-26 23:00:00,17.690,30.000,30.000,30.000
2006-02-26 23:10:00,18.010,30.000,30.000,30.000
2006-02-26 23:20:00,18.200,30.000,29.186,29.186
2006-02-26 23:30:00,18.660,30.000,30.000,30.000
2006-02-26 23:40:00,19.160,30.000,30.000,30.000
2006-02-26 23:50:00,19.770,30.000,28.801,28.801
2006-02-27 00:00:00,20.040,30.000,28.182,28.182
2006-02-27 00:10:00,20.130,30.000,30.000,30.000
2006-02-27 00:20:00,20.380,30.000,28.937,28.937
2006-02-27 00:30:00,19.930,30.000,30.000,30.000
2006-02-27 00:40:00,19.490,30.000,28.451,28.451
2006-02-27 00:50:00,19.100,30.000,29.401,29.401
2006-02-27 01:00:00,18.700,30.000,28.905,28.905
2006-02-27 01:10:00,18.800,30.000,28.307,28.307
2006-02-27 01:20:00,19.190,30.000,28.396,28.396
2006-02-27 01:30:00,19.420,30.000,29.669,29.669
2006-02-27 01:40:00,20.060,30.000,29.793,29.793
2006-02-27 01:50:00,20.530,30.000,30.000,30.000
2006-02-27 02:00:00,21.040,30.000,30.000,30.000
2006-02-27 02:10:00,20.960,30.000,29.973,29.973
2006-02-27 02:20:00,20.970,30.000,30.000,30.000
2006-02-27 02:30:00,21.410,30.000,28.967,28.967
2006-02-27 02:40:00,22.040,30.000,30.000,30.000
2006-02-27 02:50:00,22.680,30.000,28.909,28.909
2006-02-27 03:00:00,23.060,30.000,30.000,30.000
2006-02-27 03:10:00,22.690,30.000,30.000,30.000
2006-02-27 03:20:00,22.830,30.000,30.000,30.000
2006-02-27 03:30:00,23.420,30.000,30.000,30.000
2006-02-27 03:40:00,23.920,30.000,30.000,30.000
2006-02-27 03:50:00,24.010,30.000,28.295,28.295
2006-02-27 04:00:00,23.940,30.000,28.705,28.705
2006-02-27 04:10:00,23.880,30.000,30.000,30.000
2006-02-27 04:20:00,23.920,30.000,30.000,30.000
2006-02-27 04:30:00,23.890,30.000,29.655,29.655
2006-02-27 04:40:00,23.870,30.000,30.000,30.000
2006-02-27 04:50:00,23.610,30.000,30.000,30.000
2006-02-27 05:00:00,23.460,30.000,30.000,30.000
2006-02-27 05:10:00,23.450,30.000,30.000,30.000
2006-02-27 05:20:00,23.360,30.000,30.000,30.000
2006-02-27 05:30:00,22.920,30.000,30.000,30.000
2006-02-27 05:40:00,22.340,30.000,29.027,29.027
2006-02-27 05:50:00,22.280,30.000,30.000,30.000
2006-02-27 06:00:00,22.500,30.000,30.000,30.000
2006-02-27 06:10:00,22.650,30.000,28.943,28.943
2006-02-27 06:20:00,22.470,30.000,29.089,29.089
2006-02-27 06:30:00,22.290,30.000,30.000,30.000
2006-02-27 06:40:00,22.240,30.000,29.581,29.581
2006-02-27 06:50:00,22.080,30.000,30.000,30.000
2006-02-27 07:00:00,22.110,30.000,30.000,30.000
2006-02-27 07:10:00,21.930,30.000,30.000,30.000
2006-02-27 07:20:00,21.850,30.000,30.000,30.000
2006-02-27 07:30:00,21.960,30.000,30.000,30.000
2006-02-27 07:40:00,21.790,30.000,30.000,30.000
2006-02-27 07:50:00,21.440,30.000,30.000,30.000
2006-02-27 08:00:00,21.370,30.000,30.000,30.000
2006-02-27 08:10:00,21.390,30.000,30.000,30.000
2006-02-27 08:20:00,21.440,30.000,30.000,30.000
2006-02-27 08:30:00,21.240,30.000,30.000,30.000
2006-02-27 08:40:00,21.030,30.000,30.000,30.000
2006-02-27 08:50:00,20.830,30.000,29.661,29.661
2006-02-27 09:00:00,20.540,30.000,30.000,30.000
2006-02-27 09:10:00,20.180,30.000,29.409,29.409
2006-02-27 09:20:00,19.700,30.000,30.000,30.000
2006-02-27 09:30:00,19.620,30.000,30.000,30.000
2006-02-27 09:40:00,19.570,30.000,30.000,30.000
2006-02-27 09:50:00,19.300,30.000,30.000,30.000
2006-02-27 10:00:00,18.830,30.000,29.029,29.029
2006-02-27 10:10:00,17.900,30.000,29.791,29.791
2006-02-27 10:20:00,17.650,30.000,30.000,30.000
2006-02-27 10:30:00,17.440,30.000,30.000,30.000
2006-02-27 10:40:00,17.490,30.000,30.000,30.000
2006-02-27 10:50:00,17.530,30.000,30.000,30.000
2006-02-27 11:00:00,17.640,30.000,29.049,29.049
2006-02-27 11:10:00,18.080,30.000,30.000,30.000
2006-02-27 11:20:00,18.550,30.000,30.000,30.000
2006-02-27 11:30:00,18.660,30.000,30.000,30.000
2006-02-27 11:40:00,18.730,30.000,30.000,30.000
2006-02-27 11:50:00,18.390,30.000,28.871,28.871
2006-02-27 12:00:00,18.130,30.000,29.461,29.461
2006-02-27 12:10:00,17.860,30.000,30.000,30.000
2006-02-27 12:20:00,17.310,30.000,30.000,30.000
2006-02-27 12:30:00,16.470,29.976,28.493,28.493
2006-02-27 12:40:00,15.680,29.886,29.010,29.010
2006-02-27 12:50:00,16.040,29.958,30.000,30.000
2006-02-27 13:00:00,16.830,29.994,29.756,29.756
2006-02-27 13:10:00,16.640,29.985,30.000,30.000
2006-02-27 13:20:00,16.420,29.976,30.000,30.000
2006-02-27 13:30:00,16.720,29.988,29.256,29.256
2006-02-27 13:40:00,17.310,30.000,30.000,30.000
2006-02-27 13:50:00,17.710,30.000,29.581,29.581
2006-02-27 14:00:00,17.570,30.000,30.000,30.000
2006-02-27 14:10:00,17.410,30.000,30.000,30.000
2006-02-27 14:20:00,17.200,30.000,30.000,30.000
2006-02-27 14:30:00,17.110,30.000,30.000,30.000
2006-02-27 14:40:00,17.160,30.000,30.000,30.000
2006-02-27 14:50:00,17.240,30.000,28.544,28.544
2006-02-27 15:00:00,17.360,30.000,30.000,30.000
2006-02-27 15:10:00,17.180,30.000,30.000,30.000
2006-02-27 15:20:00,16.950,30.000,29.830,29.830
2006-02-27 15:30:00,16.770,29.994,30.000,30.000
2006-02-27 15:40:00,16.360,29.973,30.000,30.000
2006-02-27 15:50:00,16.020,29.958,29.937,29.937
2006-02-27 16:00:00,15.710,29.907,28.801,28.801
2006-02-27 16:10:00,15.450,29.835,28.837,28.837
2006-02-27 16:20:00,15.130,29.745,28.992,28.992
2006-02-27 16:30:00,15.140,29.748,30.000,30.000
2006-02-27 16:40:00,15.370,29.814,30.000,30.000
2006-02-27 16:50:00,15.320,29.799,28.744,28.744
2006-02-27 17:00:00,15.230,29.772,30.000,30.000
2006-02-27 17:10:00,15.030,29.718,30.000,30.000
2006-02-27 17:20:00,14.840,29.664,30.000,30.000
2006-02-27 17:30:00,14.770,29.622,29.747,29.747
2006-02-27 17:40:00,14.740,29.595,30.000,30.000
2006-02-27 17:50:00,14.890,29.679,30.000,30.000
2006-02-27 18:00:00,14.980,29.703,30.000,30.000
2006-02-27 18:10:00,14.880,29.676,30.000,30.000
2006-02-27 18:20:00,14.680,29.523,30.000,30.000
2006-02-27 18:30:00,14.540,29.355,28.969,28.969
2006-02-27 18:40:00,14.460,29.253,29.611,29.611
2006-02-27 18:50:00,14.370,29.148,30.000,30.000
2006-02-27 19:00:00,14.390,29.172,29.386,29.386
2006-02-27 19:10:00,14.220,28.962,29.419,29.419
2006-02-27 19:20:00,14.260,29.016,30.000,30.000
2006-02-27 19:30:00,14.480,29.280,29.925,29.925
2006-02-27 19:40:00,14.640,29.484,30.000,30.000
2006-02-27 19:50:00,14.650,29.487,29.492,29.492
2006-02-27 20:00:00,14.250,29.007,30.000,30.000
2006-02-27 20:10:00,14.050,28.770,30.000,30.000
2006-02-27 20:20:00,13.920,28.605,30.000,30.000
2006-02-27 20:30:00,13.650,28.170,29.330,29.330
2006-02-27 20:40:00,13.550,27.891,27.188,27.188
2006-02-27 20:50:00,13.610,28.065,28.788,28.788
2006-02-27 21:00:00,13.660,28.188,28.052,28.052
2006-02-27 21:10:00,13.620,28.092,28.735,28.735
2006-02-27 21:20:00,13.770,28.434,28.745,28.745
2006-02-27 21:30:00,13.670,28.233,26.721,26.721
2006-02-27 21:40:00,13.500,27.747,26.851,26.851
2006-02-27 21:50:00,13.290,27.162,26.306,26.306
2006-02-27 22:00:00,13.280,27.156,28.340,28.340
2006-02-27 22:10:00,13.820,28.473,30.000,30.000
2006-02-27 22:20:00,14.410,29.178,28.846,28.846
2006-02-27 22:30:00,14.790,29.634,30.000,30.000
2006-02-27 22:40:00,15.320,29.793,28.682,28.682
2006-02-27 22:50:00,15.970,29.955,30.000,30.000
2006-02-27 23:00:00,16.040,29.958,29.993,29.993
2006-02-27 23:10:00,16.920,29.997,28.726,28.726
2006-02-27 23:20:00,18.790,30.000,30.000,30.000
2006-02-27 23:30:00,18.870,30.000,30.000,30.000
2006-02-27 23:40:00,20.110,30.000,29.175,29.175
2006-02-27 23:50:00,20.240,30.000,29.909,29.909
2006-02-28 00:00:00,20.600,30.000,29.831,29.831
2006-02-28 00:10:00,20.230,30.000,29.257,29.257
2006-02-28 00:20:00,21.470,30.000,30.000,30.000
2006-02-28 00:30:00,21.870,30.000,30.000,30.000
2006-02-28 00:40:00,22.710,30.000,28.684,28.684
2006-02-28 00:50:00,23.020,30.000,26.150,26.150
2006-02-28 01:00:00,22.840,30.000,30.000,30.000
2006-02-28 01:10:00,21.830,30.000,29.021,29.021
2006-02-28 01:20:00,21.180,30.000,28.802,28.802
2006-02-28 01:30:00,19.150,30.000,30.000,30.000
2006-02-28 01:40:00,18.830,30.000,30.000,30.000
2006-02-28 01:50:00,18.170,30.000,30.000,30.000
2006-02-28 02:00:00,17.770,30.000,30.000,30.000
2006-02-28 02:10:00,16.780,29.994,28.147,28.147
2006-02-28 02:20:00,15.560,29.871,30.000,30.000
2006-02-28 02:30:00,13.650,28.185,29.342,29.342
2006-02-28 02:40:00,13.110,26.688,26.786,26.786
2006-02-28 02:50:00,13.230,27.006,25.928,25.928
2006-02-28 03:00:00,12.720,25.614,25.306,25.306
2006-02-28 03:10:00,13.420,27.579,27.822,27.822
2006-02-28 03:20:00,13.840,28.539,26.990,26.990
2006-02-28 03:30:00,12.890,26.133,23.275,23.275
2006-02-28 03:40:00,11.820,22.302,23.943,23.943
2006-02-28 03:50:00,10.160,15.540,16.063,16.063
2006-02-28 04:00:00,9.710,13.707,11.967,11.967
2006-02-28 04:10:00,9.830,14.175,13.553,13.553
2006-02-28 04:20:00,9.600,13.248,12.089,12.089
2006-02-28 04:30:00,9.040,11.136, 9.468,9.468
2006-02-28 04:40:00,8.660, 9.741, 7.965,7.965
2006-02-28 04:50:00,7.840, 7.188, 7.597,7.597
2006-02-28 05:00:00,7.200, 5.439, 5.139,5.139
2006-02-28 05:10:00,6.360, 3.621, 3.983,3.983
2006-02-28 05:20:00,5.620, 2.457, 1.975,1.975
2006-02-28 05:30:00,5.310, 1.974, 1.466,1.466
2006-02-28 05:40:00,5.300, 1.950, 1.457,1.457
2006-02-28 05:50:00,5.180, 1.812, 1.719,1.719
2006-02-28 06:00:00,4.750, 1.353, 1.895,1.895
2006-02-28 06:10:00,6.190, 3.333, 2.295,2.295
2006-02-28 06:20:00,7.830, 7.149, 7.573,7.573
2006-02-28 06:30:00,8.990,10.983, 5.183,5.183
2006-02-28 06:40:00,9.280,12.045,14.789,14.789
2006-02-28 06:50:00,9.320,12.198,16.089,16.089
2006-02-28 07:00:00,9.650,13.482,11.966,11.966
2006-02-28 07:10:00,9.000,11.013,11.178,11.178
2006-02-28 07:20:00,8.440, 8.952, 8.444,8.444
2006-02-28 07:30:00,7.790, 7.065, 8.288,8.288
2006-02-28 07:40:00,7.950, 7.512, 6.731,6.731
2006-02-28 07:50:00,7.640, 6.618, 6.555,6.555
2006-02-28 08:00:00,7.600, 6.492, 6.854,6.854
2006-02-28 08:10:00,7.500, 6.225, 6.416,6.416
2006-02-28 08:20:00,7.280, 5.625, 5.594,5.594
2006-02-28 08:30:00,7.330, 5.736, 3.814,3.814
2006-02-28 08:40:00,7.470, 6.114, 7.874,7.874
2006-02-28 08:50:00,7.270, 5.622, 1.321,1.321
2006-02-28 09:00:00,6.870, 4.752, 4.998,4.998
2006-02-28 09:10:00,6.750, 4.473, 3.441,3.441
2006-02-28 09:20:00,6.680, 4.332, 4.034,4.034
2006-02-28 09:30:00,6.760, 4.515, 4.439,4.439
2006-02-28 09:40:00,6.830, 4.662, 1.785,1.785
2006-02-28 09:50:00,6.900, 4.809, 4.829,4.829
2006-02-28 10:00:00,7.050, 5.136, 3.755,3.755
2006-02-28 10:10:00,7.370, 5.826, 5.386,5.386
2006-02-28 10:20:00,7.470, 6.129, 5.468,5.468
2006-02-28 10:30:00,7.450, 6.072, 5.783,5.783
2006-02-28 10:40:00,7.490, 6.198, 7.101,7.101
2006-02-28 10:50:00,7.420, 5.997, 5.661,5.661
2006-02-28 11:00:00,7.570, 6.414, 6.573,6.573
2006-02-28 11:10:00,7.570, 6.435, 7.156,7.156
2006-02-28 11:20:00,7.330, 5.748, 3.919,3.919
2006-02-28 11:30:00,7.310, 5.715, 5.405,5.405
2006-02-28 11:40:00,7.300, 5.679, 5.373,5.373
2006-02-28 11:50:00,7.740, 6.924, 5.862,5.862
2006-02-28 12:00:00,8.240, 8.376, 9.437,9.437
2006-02-28 12:10:00,8.630, 9.684, 8.359,8.359
2006-02-28 12:20:00,9.200,11.775,12.519,12.519
2006-02-28 12:30:00,9.840,14.337,13.448,13.448
2006-02-28 12:40:00,10.660,17.721,18.685,18.685
2006-02-28 12:50:00,11.340,20.550,22.986,22.986
2006-02-28 13:00:00,11.850,22.545,21.662,21.662
2006-02-28 13:10:00,12.350,24.435,24.369,24.369
2006-02-28 13:20:00,12.740,25.812,27.645,27.645
2006-02-28 13:30:00,13.080,26.742,25.088,25.088
2006-02-28 13:40:00,13.670,28.380,27.208,27.208
2006-02-28 13:50:00,14.260,29.100,29.140,29.140
2006-02-28 14:00:00,14.590,29.502,30.000,30.000
2006-02-28 14:10:00,14.640,29.571,29.458,29.458
2006-02-28 14:20:00,15.050,29.748,30.000,30.000
2006-02-28 14:30:00,15.210,29.793,29.920,29.920
2006-02-28 14:40:00,15.050,29.748,29.271,29.271
2006-02-28 14:50:00,14.940,29.718,28.549,28.549
2006-02-28 15:00:00,14.860,29.697,29.351,29.351
2006-02-28 15:10:00,14.930,29.715,30.000,30.000
2006-02-28 15:20:00,14.920,29.712,30.000,30.000
2006-02-28 15:30:00,14.150,28.977,30.000,30.000
2006-02-28 15:40:00,12.950,26.412,28.697,28.697
2006-02-28 15:50:00,11.840,22.563,23.105,23.105
2006-02-28 16:00:00,11.750,22.218,22.793,22.793
2006-02-28 16:10:00,11.780,22.311,24.469,24.469
2006-02-28 16:20:00,11.980,23.106,21.770,21.770
2006-02-28 16:30:00,12.660,25.617,24.720,24.720
2006-02-28 16:40:00,12.750,25.860,24.008,24.008
2006-02-28 16:50:00,12.460,24.888,22.914,22.914
2006-02-28 17:00:00,12.790,25.968,22.911,22.911
2006-02-28 17:10:00,13.240,27.210,29.097,29.097
2006-02-28 17:20:00,13.460,27.831,28.930,28.930
2006-02-28 17:30:00,13.660,28.374,27.691,27.691
2006-02-28 17:40:00,14.120,28.938,29.859,29.859
2006-02-28 17:50:00,14.900,29.706,30.000,30.000
2006-02-28 18:00:00,15.640,29.916,30.000,30.000
2006-02-28 18:10:00,15.620,29.910,30.000,30.000
2006-02-28 18:20:00,15.230,29.799,30.000,30.000
2006-02-28 18:30:00,14.670,29.598,30.000,30.000
2006-02-28 18:40:00,14.540,29.439,29.515,29.515
2006-02-28 18:50:00,14.270,29.115,30.000,30.000
2006-02-28 19:00:00,14.110,28.908,29.122,29.122
2006-02-28 19:10:00,13.650,28.329,28.348,28.348
2006-02-28 19:20:00,13.030,26.619,28.323,28.323
2006-02-28 19:30:00,12.400,24.636,23.732,23.732
2006-02-28 19:40:00,11.880,22.698,21.592,21.592
2006-02-28 19:50:00,11.560,21.474,22.006,22.006
2006-02-28 20:00:00,11.630,21.744,20.674,20.674
2006-02-28 20:10:00,12.130,23.637,25.824,25.824
2006-02-28 20:20:00,13.140,26.928,25.763,25.763
2006-02-28 20:30:00,13.060,26.730,24.982,24.982
2006-02-28 20:40:00,12.640,25.542,25.195,25.195
2006-02-28 20:50:00,12.320,24.366,26.905,26.905
2006-02-28 21:00:00,12.420,24.756,23.464,23.464
2006-02-28 21:10:00,12.530,25.158,23.838,23.838
2006-02-28 21:20:00,12.450,24.870,26.318,26.318
2006-02-28 21:30:00,12.000,23.148,23.097,23.097
2006-02-28 21:40:00,11.590,21.615,22.979,22.979
2006-02-28 21:50:00,11.400,20.841,21.895,21.895
2006-02-28 22:00:00,11.110,19.620,17.529,17.529
2006-02-28 22:10:00,10.770,18.222,18.166,18.166
2006-02-28 22:20:00,11.010,19.227,20.666,20.666
2006-02-28 22:30:00,11.110,19.647,23.687,23.687
2006-02-28 22:40:00,11.020,19.305,18.107,18.107
2006-02-28 22:50:00,10.710,18.006,20.518,20.518
2006-02-28 23:00:00,10.470,17.016,17.304,17.304
2006-02-28 23:10:00,10.200,15.906,15.785,15.785
2006-02-28 23:20:00,9.970,14.952,13.567,13.567
2006-02-28 23:30:00,9.620,13.467,14.512,14.512
2006-02-28 23:40:00,9.620,13.503,14.091,14.091
2006-02-28 23:50:00,9.840,14.400,14.305,14.305
2006-03-01 00:00:00,9.680,13.752,14.775,14.775
2006-03-01 00:10:00,9.660,13.668,12.713,12.713
2006-03-01 00:20:00,9.750,14.058,15.189,15.189
2006-03-01 00:30:00,10.130,15.660,16.599,16.599
2006-03-01 00:40:00,10.330,16.476,17.692,17.692
2006-03-01 00:50:00,10.420,16.836,10.980,10.980
2006-03-01 01:00:00,10.260,16.179,18.550,18.550
2006-03-01 01:10:00,10.140,15.696,12.780,12.780
2006-03-01 01:20:00,10.390,16.755,17.263,17.263
2006-03-01 01:30:00,10.620,17.694,19.793,19.793
2006-03-01 01:40:00,10.620,17.730,12.376,12.376
2006-03-01 01:50:00,10.780,18.375,19.373,19.373
2006-03-01 02:00:00,11.000,19.308,19.569,19.569
2006-03-01 02:10:00,11.090,19.695,22.451,22.451
2006-03-01 02:20:00,11.360,20.799,22.138,22.138
2006-03-01 02:30:00,11.620,21.852,23.863,23.863
2006-03-01 02:40:00,11.970,23.175,23.970,23.970
2006-03-01 02:50:00,12.250,24.249,24.866,24.866
2006-03-01 03:00:00,12.470,25.116,23.828,23.828
2006-03-01 03:10:00,12.410,24.879,25.235,25.235
2006-03-01 03:20:00,12.310,24.501,23.729,23.729
2006-03-01 03:30:00,12.100,23.700,22.597,22.597
2006-03-01 03:40:00,12.030,23.427,23.073,23.073
2006-03-01 03:50:00,11.900,22.950,28.755,28.755
2006-03-01 04:00:00,11.740,22.320,20.930,20.930
2006-03-01 04:10:00,11.700,22.209,20.559,20.559
2006-03-01 04:20:00,11.640,21.951,23.362,23.362
2006-03-01 04:30:00,11.540,21.582,22.048,22.048
2006-03-01 04:40:00,11.410,21.063,24.567,24.567
2006-03-01 04:50:00,11.250,20.415,20.885,20.885
2006-03-01 05:00:00,11.210,20.238,22.585,22.585
2006-03-01 05:10:00,10.880,18.879,19.656,19.656
2006-03-01 05:20:00,10.510,17.340,23.413,23.413
2006-03-01 05:30:00,10.090,15.585,17.113,17.113
2006-03-01 05:40:00,9.620,13.638,13.731,13.731
2006-03-01 05:50:00,9.360,12.543,13.187,13.187
2006-03-01 06:00:00,9.340,12.498,14.620,14.620
2006-03-01 06:10:00,9.470,13.014, 7.929,7.929
2006-03-01 06:20:00,9.570,13.428,12.738,12.738
2006-03-01 06:30:00,9.640,13.704,16.444,16.444
2006-03-01 06:40:00,9.640,13.728,14.652,14.652
2006-03-01 06:50:00,9.610,13.587,12.487,12.487
2006-03-01 07:00:00,9.580,13.458,12.168,12.168
2006-03-01 07:10:00,9.380,12.636,14.953,14.953
2006-03-01 07:20:00,9.110,11.655,11.917,11.917
2006-03-01 07:30:00,8.900,10.851,11.125,11.125
2006-03-01 07:40:00,8.690,10.092, 9.734,9.734
2006-03-01 07:50:00,8.490, 9.345,10.760,10.760
2006-03-01 08:00:00,8.300, 8.676, 8.867,8.867
2006-03-01 08:10:00,8.170, 8.319, 9.086,9.086
2006-03-01 08:20:00,8.260, 8.580, 8.404,8.404
2006-03-01 08:30:00,8.530, 9.483, 6.733,6.733
2006-03-01 08:40:00,8.760,10.359,10.717,10.717
2006-03-01 08:50:00,8.880,10.779, 9.620,9.620
2006-03-01 09:00:00,8.900,10.845,10.988,10.988
2006-03-01 09:10:00,8.900,10.845, 9.094,9.094
2006-03-01 09:20:00,8.920,10.950, 9.348,9.348
2006-03-01 09:30:00,8.880,10.803,10.467,10.467
2006-03-01 09:40:00,8.800,10.503, 9.979,9.979
2006-03-01 09:50:00,8.600, 9.765,11.562,11.562
2006-03-01 10:00:00,8.380, 8.931, 8.781,8.781
2006-03-01 10:10:00,8.150, 8.253, 5.448,5.448
2006-03-01 10:20:00,7.920, 7.590, 8.687,8.687
2006-03-01 10:30:00,7.700, 6.924, 8.992,8.992
2006-03-01 10:40:00,7.530, 6.435, 5.989,5.989
2006-03-01 10:50:00,7.500, 6.339, 5.743,5.743
2006-03-01 11:00:00,7.540, 6.477, 5.725,5.725
2006-03-01 11:10:00,7.500, 6.351, 5.388,5.388
2006-03-01 11:20:00,7.480, 6.282, 6.092,6.092
2006-03-01 11:30:00,7.540, 6.462, 4.799,4.799
2006-03-01 11:40:00,7.690, 6.915, 5.613,5.613
2006-03-01 11:50:00,7.950, 7.656, 5.312,5.312
2006-03-01 12:00:00,8.140, 8.205, 7.224,7.224
2006-03-01 12:10:00,8.250, 8.553, 8.836,8.836
2006-03-01 12:20:00,8.370, 8.913, 8.069,8.069
2006-03-01 12:30:00,8.410, 9.057, 8.086,8.086
2006-03-01 12:40:00,8.420, 9.102, 7.542,7.542
2006-03-01 12:50:00,8.480, 9.303,10.408,10.408
2006-03-01 13:00:00,8.610, 9.777,10.329,10.329
2006-03-01 13:10:00,8.730,10.239,10.715,10.715
2006-03-01 13:20:00,8.930,10.980,10.292,10.292
2006-03-01 13:30:00,9.100,11.604, 9.229,9.229
2006-03-01 13:40:00,9.290,12.318,11.752,11.752
2006-03-01 13:50:00,9.400,12.717, 6.789,6.789
2006-03-01 14:00:00,9.480,13.029,13.670,13.670
2006-03-01 14:10:00,9.570,13.413,13.614,13.614
2006-03-01 14:20:00,9.630,13.647,12.926,12.926
2006-03-01 14:30:00,9.660,13.782,10.849,10.849
2006-03-01 14:40:00,9.720,14.028,13.739,13.739
2006-03-01 14:50:00,9.870,14.652,13.081,13.081
2006-03-01 15:00:00,10.020,15.270,16.681,16.681
2006-03-01 15:10:00,10.050,15.393,13.094,13.094
2006-03-01 15:20:00,9.970,15.051,15.388,15.388
2006-03-01 15:30:00,9.760,14.187,13.677,13.677
2006-03-01 15:40:00,9.400,12.672,11.560,11.560
2006-03-01 15:50:00,8.890,10.812,11.266,11.266
2006-03-01 16:00:00,8.410, 9.003,10.127,10.127
2006-03-01 16:10:00,7.980, 7.734, 8.666,8.666
2006-03-01 16:20:00,7.660, 6.780, 5.453,5.453
2006-03-01 16:30:00,7.560, 6.507, 5.568,5.568
2006-03-01 16:40:00,7.780, 7.131, 5.701,5.701
2006-03-01 16:50:00,8.000, 7.785,10.397,10.397
2006-03-01 17:00:00,7.880, 7.431, 8.205,8.205
2006-03-01 17:10:00,7.650, 6.738, 7.492,7.492
2006-03-01 17:20:00,7.560, 6.492, 6.982,6.982
2006-03-01 17:30:00,7.460, 6.201, 4.145,4.145
2006-03-01 17:40:00,7.400, 6.012, 6.921,6.921
2006-03-01 17:50:00,7.350, 5.868, 4.545,4.545
2006-03-01 18:00:00,7.220, 5.562, 5.644,5.644
2006-03-01 18:10:00,6.990, 5.052, 5.272,5.272
2006-03-01 18:20:00,6.740, 4.518, 4.019,4.019
2006-03-01 18:30:00,6.530, 4.041, 3.927,3.927
2006-03-01 18:40:00,6.400, 3.759, 1.997,1.997
2006-03-01 18:50:00,6.370, 3.699, 2.948,2.948
2006-03-01 19:00:00,6.480, 3.939, 4.821,4.821
2006-03-01 19:10:00,6.700, 4.401, 4.047,4.047
2006-03-01 19:20:00,6.910, 4.866, 2.993,2.993
2006-03-01 19:30:00,7.110, 5.292, 4.805,4.805
2006-03-01 19:40:00,7.320, 5.745, 2.871,2.871
2006-03-01 19:50:00,7.540, 6.372, 6.704,6.704
2006-03-01 20:00:00,7.790, 7.092, 6.612,6.612
2006-03-01 20:10:00,8.060, 7.863, 7.182,7.182
2006-03-01 20:20:00,8.380, 8.784, 9.299,9.299
2006-03-01 20:30:00,8.770,10.209,11.393,11.393
2006-03-01 20:40:00,9.220,11.868,13.320,13.320
2006-03-01 20:50:00,9.710,13.806,15.090,15.090
2006-03-01 21:00:00,10.130,15.543,11.329,11.329
2006-03-01 21:10:00,10.500,17.082,17.552,17.552
2006-03-01 21:20:00,10.830,18.432,21.913,21.913
2006-03-01 21:30:00,11.080,19.470,20.882,20.882
2006-03-01 21:40:00,11.230,20.082,19.069,19.069
2006-03-01 21:50:00,11.190,19.926,19.252,19.252
2006-03-01 22:00:00,11.120,19.608,18.225,18.225
2006-03-01 22:10:00,11.170,19.803,22.502,22.502
2006-03-01 22:20:00,11.300,20.325,19.526,19.526
2006-03-01 22:30:00,11.290,20.292,22.708,22.708
2006-03-01 22:40:00,11.080,19.416,19.912,19.912
2006-03-01 22:50:00,10.770,18.138,21.124,21.124
2006-03-01 23:00:00,10.480,16.926,16.740,16.740
2006-03-01 23:10:00,10.190,15.711,14.927,14.927
2006-03-01 23:20:00,9.960,14.748,14.267,14.267
2006-03-01 23:30:00,9.990,14.895,16.344,16.344
2006-03-01 23:40:00,10.270,16.017,17.954,17.954
2006-03-01 23:50:00,10.120,15.423,12.893,12.893
2006-03-02 00:00:00,9.550,13.023,12.706,12.706
2006-03-02 00:10:00,8.960,10.848, 7.829,7.829
2006-03-02 00:20:00,8.860,10.464,12.521,12.521
2006-03-02 00:30:00,8.870,10.521, 8.693,8.693
2006-03-02 00:40:00,8.850,10.446,10.964,10.964
2006-03-02 00:50:00,8.870,10.524,10.938,10.938
2006-03-02 01:00:00,8.700, 9.897, 9.409,9.409
2006-03-02 01:10:00,8.640, 9.696, 8.216,8.216
2006-03-02 01:20:00,8.710, 9.954, 9.994,9.994
2006-03-02 01:30:00,8.760,10.134, 9.025,9.025
2006-03-02 01:40:00,8.870,10.539,10.075,10.075
2006-03-02 01:50:00,8.950,10.809,11.604,11.604
2006-03-02 02:00:00,8.830,10.386,10.619,10.619
2006-03-02 02:10:00,8.680, 9.840,11.079,11.079
2006-03-02 02:20:00,8.650, 9.711, 9.168,9.168
2006-03-02 02:30:00,8.740,10.062, 7.383,7.383
2006-03-02 02:40:00,8.930,10.734,11.082,11.082
2006-03-02 02:50:00,9.200,11.727, 8.195,8.195
2006-03-02 03:00:00,9.550,13.041,12.144,12.144
2006-03-02 03:10:00,9.720,13.770,11.402,11.402
2006-03-02 03:20:00,9.730,13.776,13.343,13.343
2006-03-02 03:30:00,9.750,13.860,11.552,11.552
2006-03-02 03:40:00,9.810,14.115,12.933,12.933
2006-03-02 03:50:00,9.940,14.670,14.389,14.389
2006-03-02 04:00:00,10.140,15.486,13.564,13.564
2006-03-02 04:10:00,10.250,15.945,17.814,17.814
2006-03-02 04:20:00,10.290,16.128,17.065,17.065
2006-03-02 04:30:00,10.350,16.368,12.744,12.744
2006-03-02 04:40:00,10.450,16.761,17.458,17.458
2006-03-02 04:50:00,10.550,17.196,15.536,15.536
2006-03-02 05:00:00,10.770,18.111,18.721,18.721
2006-03-02 05:10:00,11.080,19.392,20.762,20.762
2006-03-02 05:20:00,11.530,21.252,23.808,23.808
2006-03-02 05:30:00,12.100,23.433,26.962,26.962
2006-03-02 05:40:00,12.760,25.803,24.699,24.699
